year,ASMR,PM2.5,avgmonthNDVI,O3,urbanization,dazhuanper,avgeduyrs,60_laborincome_per,60_pension_per,60_SRH_good,secindust_per,terindust_per,GDP,logincomeperper,avgrent_fee,perGDP,doctor1k,numbed1k
2020,7.199740854,21.94352264,0.623260019,81.2118028,51.52654902,3.632732316,6.637474112,28.88799006,5.02990206,69.56056973,35.30746081,48.72592198,15954000,9.463120392,648.4439834,45654,2.274506101,5.23783155
2020,6.262970289,22.36425022,0.634663593,87.16449814,46.13221665,3.487126379,6.707526911,26.51429779,5.240174672,68.61881955,34.21010302,47.36592636,13534000,9.344958674,1403.763441,44881,2.290130516,6.657795797
2020,5.484477358,23.05912471,0.609563962,77.8297634,46.0417988,4.670709082,6.952876099,29.72945992,3.791055206,56.47648997,25.08,53.16,13280000,9.314700387,762.9976581,40269,2.38383395,5.97156013
2020,6.395316057,23.23517666,0.608482284,80.21238538,56.68845524,3.392227655,7.026546191,29.42417018,5.41139434,56.74705055,43.41,43.41,37200000,9.596826513,675.9128764,56334,2.736777577,6.226884174
2020,4.719808817,16.68115679,0.819030174,92.08387903,19.84225769,29.84040176,6.291686153,19.17732073,47.85992218,44.96942746,12.24643799,46.25963061,568500,9.545239944,815.625,32486,2.228307397,5.610234428
2020,8.192041861,14.4940002,0.797257576,87.87775154,34.73428652,23.97703293,5.483280546,23.70106762,43.34519573,40.49822064,14.93571053,75.56431665,402364.52,9.551586908,1075.641026,25612,2.133138596,4.285494658
2020,6.165208221,17.44981815,0.698710762,95.5173928,60.72357878,34.26127015,6.662616716,25.46537602,12.1370067,30.90096798,34.0755199,28.16166758,1450915.5,9.675394271,707.1428571,61610,2.033395944,3.70922438
2020,4.715207753,16.37850639,0.71432191,89.25235577,60.43040207,26.50554715,5.623066008,21.153313,35.18159135,45.05128916,36.75013381,78.30851918,2242000,9.768869856,876.5822785,45024,2.658885477,6.137125391
2020,4.858003035,17.75461988,0.706535697,95.39572992,54.07787613,30.1953831,6.489187877,21.78753181,37.293257,47.5826972,8.85,52.47,3590000,9.73020502,1052.727273,41003,2.199612474,3.958044933
2020,3.996649167,14.87490793,0.70652672,83.93960791,40.69549334,24.38252959,5.226449876,28.87608069,24.26512968,40.63400576,16.67398653,47.33967847,1058763,9.663579255,832.1428571,41005,2.198882996,5.367241561
2020,5.197261694,17.04057067,0.647873063,93.17148544,58.03382997,35.68587084,7.169309366,24.1948154,21.01335428,37.58837392,37.69583005,35.20495869,1865010,9.713960095,835.4166667,41826,1.856193386,6.205310738
2020,3.517783796,14.80500019,0.624365923,85.16011777,81.75935613,26.08396185,6.21126248,25.98829571,22.65615669,45.99307297,15.05,80.49,17920000,9.7645128,1186.309524,63309,3.728390267,6.078254085
2020,3.692933533,15.66134342,0.705401453,90.34443431,31.23429543,27.27540298,6.07133615,27.00207708,21.69397646,50.93468728,12.62224387,33.1711612,1492214.87,9.642317575,894.6540881,31729,2.00027991,3.95534359
2020,3.524263577,17.4798905,0.705799419,93.43537276,50.11459983,23.99399471,5.191229876,28.60900058,21.04032729,39.97662186,5.774662232,32.40660219,2042232,9.62931383,1068.181818,48274,1.333827872,5.261606205
2020,4.346015665,14.01460544,0.676091176,84.88743618,42.45753817,21.08027917,4.903842533,23.81117667,25.51197501,42.10343631,17.12956124,63.31047944,1786140.32,9.642512323,1564.285714,52907,1.940882283,4.703216818
2020,5.311323218,13.97452686,0.719317243,81.60447651,49.69805277,22.18249697,4.975824184,28.88575955,21.7215279,40.2041894,13.76473532,53.85098103,2920957,9.792835282,907.1428571,66681,2.797981213,8.628686312
2020,7.556047193,15.15323379,0.80005863,85.0252287,30.50627554,27.70811131,5.905911265,26.27865961,44.20928865,49.02998236,13.7105489,43.26554912,664510.23,9.555064185,840.5982906,36693,2.689519228,5.791097302
2020,4.859251978,14.50941107,0.704370309,89.09795297,70.27892294,28.06010269,6.418647277,21.29360465,37.53633721,45.09447674,16.29,72.33,6950000,9.819507939,1322.069825,68656,3.003695962,4.557900166
2020,4.465016394,15.35528188,0.734422555,85.31209073,44.8520571,29.52589268,5.975018217,28.29820453,29.9765808,40.39812646,12.1247265,52.54947177,889851,9.66122489,142.4242424,34807,2.157949361,6.258444788
2020,3.953558189,13.79869751,0.713822922,82.27692458,41.32075195,23.13411406,5.411364312,22.6561185,31.44251809,46.13701397,21.25198027,48.15418566,2374047,9.756089026,868,43188,2.152046184,6.849917215
2020,4.025389975,14.0807364,0.635331584,83.82632701,60.94948422,24.15811388,5.321287785,21.06328182,20.82413539,41.15158205,19.956152,45.66104443,2635012,9.759386209,859.4594595,54570,1.814959689,3.339311884
2020,6.962138888,15.30339644,0.821659174,88.37673107,60.25260758,24.68626748,5.322451238,45.84775087,10.55363322,37.71626298,20.03300853,58.33465485,340518,9.532713684,2635.714286,23925,3.349099039,12.49677115
2020,7.016382777,43.9273147,0.480779578,107.9294091,55.66462197,2.784046867,6.927730768,33.28967001,5.020125612,42.8961796,33.43,54.15,39540000,9.734062477,770.0686106,34269,3.206850706,4.714035888
2020,5.6347292,48.38061387,0.401169238,115.0434011,51.13578913,1.19477669,6.614641726,41.19669536,6.622885129,50.72227169,38.76,52.73,37000000,9.674640266,596.9040248,50713,3.101996046,4.671005836
2020,7.612475489,26.22747998,0.507080054,98.88990537,56.58404195,3.19510507,6.632072116,30.79977311,5.709142026,29.70233545,32.13,46.19,15500000,9.487214246,764.3939394,46119,3.478668894,5.447400523
2020,6.105290115,53.35825748,0.47492144,115.5381866,58.26608059,1.202998503,6.558594757,43.00397424,6.532821708,55.65437851,43.19,46.44,36370000,9.73435859,889.2,38623,2.84958875,4.32059095
2020,5.81047201,50.75609277,0.500782949,116.7630255,54.74179153,1.845232963,6.962592308,42.02189089,4.979746617,47.9703525,31.41,53.53,15600000,9.622450023,859.1666667,36938,3.124901345,3.913425635
2020,5.837475118,45.93557922,0.401778815,110.9781622,64.84351366,2.608520855,6.91711321,25.11305161,6.156764905,49.08519154,30.96,62.34,33010000,9.889540746,646.506734,60989,3.105367832,3.974314465
2020,6.160068684,35.36115665,0.469460316,103.9532125,63.97157812,2.761741617,7.103718537,40.80126837,7.280931764,45.69181048,32.68,53.5,16860000,9.685828931,667.8571429,53821,3.112647954,4.797443574
2020,7.675356491,49.46342012,0.478294763,112.205861,70.17640096,3.216692179,7.023629334,31.5062257,5.118362124,45.68630346,29.4,62.19,59350000,9.737846106,629.2307692,52961,3.880433136,4.95501325
2020,7.115616631,41.31911352,0.36378651,107.5631741,64.31611731,2.657342789,7.013079243,37.97580863,9.762852469,50.09725496,53.21,38.57,72110000,9.937260763,479.8552473,93470,3.223381031,5.061944293
2020,5.918734763,51.63729952,0.487029885,115.1711588,54.0979842,1.611192347,6.606263172,33.39267214,5.549151504,47.46618417,37.41,48.41,22000000,9.611998242,642.9133858,30909,3.195846047,4.443331319
2020,7.402543193,26.80198859,0.380434149,101.9526883,66.10205909,2.929094523,6.659886511,34.94952066,6.135997285,37.41834224,26.94,56.31,16000000,9.558600006,535.2730528,38637,1.40765465,5.232940381
2020,5.629555567,54.12752479,0.513983763,115.5294663,53.03915172,2.595580512,7.503890067,36.05445937,5.499364395,52.88601485,43.83,45.78,23000000,9.740733301,724.5210728,42185,2.827508474,4.361022883
2020,5.860599482,55.66979812,0.530885357,115.6277042,60.98470408,3.138457107,7.810284796,35.50847458,4.957627119,48.25423729,56.47,35.58,9810000,9.881906345,566.6666667,62736,2.93236218,5.245301164
2020,7.270079717,49.54801308,0.529988595,111.6590229,67.46949186,6.63741689,8.770890053,28.79464286,9.538690476,48.94345238,60.03612265,35.80692872,7031600,9.973479924,354.6325879,96674,2.552027115,4.592548796
2020,5.234143511,53.26918494,0.508948719,115.329143,63.03152046,4.045129059,8.606225547,32.89034281,7.943160908,52.58297553,42,50.56,21240000,9.930908148,604.0540541,60384,2.846855423,5.366254312
2020,4.772124388,53.62351253,0.535630754,114.5622534,51.83426009,3.20074301,7.41365688,44.87296579,3.711391564,61.11341747,37.82,46.84,23720000,9.640172837,871.8181818,49166,2.907328666,5.172661119
2020,6.085530298,43.01712189,0.549093026,107.6028994,64.97846939,3.058796681,7.990797618,39.33552017,5.318037714,55.74593634,45.09,49.96,51280000,9.674200166,535.7605178,72872,3.264132422,5.937762118
2020,4.570993932,52.6444925,0.609893508,112.1150628,54.84111865,3.720868892,7.943515116,34.04402653,3.531598513,53.25096581,42.82,47.65,15740000,9.800513077,1511.864407,66239,2.655132651,5.017550233
2020,6.567877912,43.6290459,0.578149908,106.2855829,50.59134498,2.073610193,7.332893348,40.89218976,2.369193807,46.38471512,32.12,51.27,39260000,9.686015388,791.9161677,40315,2.407673257,5.878651456
2020,5.638537789,48.70500625,0.543167314,111.1703157,53.41992811,2.862878022,7.639478194,30.59785089,4.592789279,44.04223541,45.11,46.54,24560000,9.651815918,814.7058824,49379,2.620140574,5.124784019
2020,5.373789319,55.44779737,0.532954653,115.6098999,49.96590748,2.898380251,7.345929648,43.70379943,4.225898165,56.3582321,35.33,50.12,16500000,9.60784051,864.1129032,43908,2.647340147,4.124506109
2020,6.589112507,37.9011927,0.561497975,104.2917445,57.25981782,4.575558693,8.337503923,45.27424429,5.43929239,50.40806091,47.35,42.52,14510000,9.725556344,300.5128205,71541,3.306350473,6.14780684
2020,5.510862859,51.14400883,0.599663177,114.9100417,46.1850205,2.324309316,7.142851013,45.67962959,3.695411169,57.62667652,37.83,44.53,29260000,9.518192651,1514.827586,37443,2.181190818,3.594551296
2020,5.245480386,53.0245261,0.551085543,114.4717835,57.57747729,3.524548813,8.182610441,37.57779893,4.964487076,58.28695907,44.86,45.42,30140000,9.768297642,759.4262295,48229,2.880071095,5.150890229
2020,6.202258944,39.21672324,0.542088391,107.6122028,50.12001955,2.993519026,7.112726781,36.7506812,4.446866485,44.7479564,35.61,45.24,28050000,9.687071322,721.0565476,44922,2.30318839,4.017065954
2020,5.322250183,52.24793485,0.564499655,112.7990481,53.54751304,3.002873267,7.98462066,38.60225842,4.019467629,54.1144577,52.74,41.95,34490000,9.888779924,656.4444444,78875,2.564613043,4.282650357
2020,5.11419933,51.67587806,0.457716905,114.4026285,78.40142044,12.17411434,8.897903421,32.41305273,6.852478276,57.50167109,39.65,59.04,120040000,10.11791321,887.4602894,96134,3.588011149,7.280303262
2020,6.126038518,50.59673118,0.617069481,113.3592275,42.58068483,2.841582225,7.156320195,39.86070776,4.334124833,57.71359468,41.11,41.69,32670000,9.468851067,1460.714286,36214,2.133388876,4.216257119
2020,5.698724702,46.59197501,0.585127063,110.6186962,44.14161694,2.405822631,7.407352473,42.67319964,3.352324521,54.05651778,38.47,42.36,28590000,9.537267196,703.5612536,40710,2.521107804,5.493386747
2020,6.171971214,29.74757814,0.313981046,89.74119149,72.48225997,3.901241536,7.832794131,40.1384281,7.642146208,46.84818671,46.72,42.68,23010000,9.830056274,711.7791411,84784,3.478261495,6.075722921
2020,9.029759776,15.64737838,0.525414406,76.9319926,93.57242903,6.372986427,8.366813677,27.89855072,15.57971014,36.05072464,19.24036728,38.56181757,1409000,9.648530785,507.6923077,48498.4,20.3184052,8.358589213
2020,5.849685443,32.18551487,0.450254884,85.55161669,70.60751336,4.325211708,8.028948535,37.07470527,9.044957547,41.04666789,22.07,66.05,51840000,9.884865228,721.8725719,54570,2.982461083,7.682529635
2020,7.603357399,21.54898703,0.48446793,77.49398953,82.62537432,9.370055859,8.707332994,14.67262687,34.5253747,34.91980016,29.12,40.29,3400000,9.785998224,507.3809524,34809,3.524180636,8.84691637
2020,7.05062564,18.82841149,0.446701987,77.16342137,65.21457928,6.622865826,8.502640562,17.14178895,24.28264324,32.58248434,12.68,42.44,6150000,9.811755962,1609.250474,39184,3.095457793,5.79446067
2020,6.272819798,24.67710315,0.394599731,81.61424184,72.6795867,4.624374648,8.296349639,28.60467469,19.68025903,37.47849843,23.25,39.16,5720000,9.962558026,592.7083333,34031,3.236222255,7.512349706
2020,6.152694608,24.98199107,0.408940416,80.06327909,65.17007844,5.691584044,8.493244553,20.75229153,18.62843729,30.73440644,12.93,38.55,8120000,9.862457203,710.9090909,35124,3.143512303,6.806383477
2020,5.024430923,23.01467643,0.531010056,82.80860671,65.80607526,5.319290216,8.293926699,30.81395349,23.47705289,38.37723811,21.39,54.81,8320000,9.986403053,696.1434371,33428,3.571291341,6.732139614
2020,8.205170968,24.17746551,0.444285165,82.48979233,77.1632123,4.282312601,8.13907289,19.6483971,13.41778697,28.20579111,38.35,44.17,2060000,9.646851848,443.3566434,26979,2.843632135,6.284702535
2020,7.417126185,25.59677662,0.366983946,82.85174845,53.63628519,4.868761331,8.17134419,25.68724853,12.60536312,42.04859628,22.42,45.83,12000000,9.8012887,723.0881738,24273,2.997426668,7.223375404
2020,6.641910286,23.937569,0.452291154,80.57610651,68.39021743,6.79638838,8.444675205,18.54226782,30.02030565,33.32264615,22.47,35.02,4940000,9.757883579,666.0509554,35391,3.124578612,7.202993374
2020,6.923419414,31.19251717,0.40499641,84.65291728,43.65790978,4.023525932,7.985113696,42.243874,9.859887994,42.82056086,11.3,40,11500000,9.718121366,913.3180253,22122,2.961795895,5.234325311
2020,7.355190815,18.59042623,0.618629008,75.84524452,84.65309866,5.781392487,8.553198004,18.15314024,51.62030399,33.55319759,17.35,43.2,2940000,9.763420564,460.2362205,26506,3.127840971,7.709803716
2020,6.681886631,36.04172453,0.437535624,101.8459369,66.26821809,5.990084733,7.986547098,25.27253546,15.33231743,43.79322471,43.28,46.87,10050000,9.841186526,760,93986,2.062346609,4.021853833
2020,6.273314821,23.26777883,0.656651259,83.49701351,46.56214339,3.900134551,7.842430483,41.98292927,9.03982461,48.36423235,22.65369215,58.41804758,11176986,9.383200645,523.4600262,32339.9,2.687104906,5.005590058
2020,6.367243485,31.64772785,0.570550136,102.4171344,47.55244981,4.341658072,7.423227406,30.52485666,7.060676706,41.61048453,34.56,45.25,21700000,9.595126469,439.7905759,35784,2.687872734,4.097764996
2020,6.224233677,32.46549766,0.540862991,99.72846154,65.95726585,3.758884149,7.338824488,19.09998736,11.44608773,43.89457717,48.63,44.3,16410000,9.714080956,705.8659218,66446,2.709107323,5.431579953
2020,6.107936008,38.76246691,0.573527171,101.6225218,58.73395748,4.801105586,8.621119639,50.11172527,6.212513231,52.66082559,44.54,42.29,19060000,9.902487052,727.1604938,70162,2.877631909,5.419482334
2020,5.806215656,37.59017549,0.457857156,98.59811536,55.51990182,4.030455116,7.688239075,46.38110015,7.19141381,45.48377293,34.02,46.86,23690000,9.842515996,658.1447964,44143,2.396591209,4.437813266
2020,6.776747791,38.12424543,0.475881857,100.1993539,55.75948032,162.0689655,8.004117774,43.60175404,15.11859677,51.20589994,48.06531897,41.02952121,7652295,9.849453664,530,79216,2.777066529,5.680465897
2020,6.561635055,21.79328328,0.710308715,91.63581103,49.42993195,168.1596884,6.819266811,27.18676123,15.13002364,34.04255319,29.69696378,62.447072,307257,9.342858752,864.2857143,46200,3.62019498,8.111640204
2020,7.223464655,28.81075966,0.66454257,95.94668162,61.93775389,3.720181199,7.453390209,32.34820821,9.868787522,38.9831033,41.41,48.67,19150000,9.36999019,605.4780876,58304,3.369581341,6.737916188
2020,4.89096847,37.16039712,0.591159522,106.0291113,56.83328914,3.692333101,7.839060378,37.04550177,5.456056514,38.22563889,43.52,40.67,10970000,9.777016888,1032.54717,54474,2.735454409,4.106111411
2020,6.896508334,37.98343536,0.506787243,101.5542257,43.40502658,146.6266605,7.725363954,49.66638632,5.724698626,43.56041491,44.34870242,41.03530293,6174927,9.817711776,420,51329,2.363978458,6.354864324
2020,5.125614247,35.65510927,0.439744392,103.13607,84.31167062,10.462204,8.655803088,22.31804608,30.64135134,38.36965726,35.59,61.83,156160000,10.08818129,1040.725436,131441,3.365114795,6.525533435
2020,6.582681493,35.75653761,0.472447164,101.4235926,59.28478815,168.9514206,7.762481968,54.82724993,4.653106715,52.66787406,43.24374206,45.10022023,8279117,9.935325309,603.7037037,72790,2.137595914,6.567274762
2020,6.28683969,29.26217364,0.614233481,96.59394139,56.7394546,3.638254542,7.663367176,25.90633519,8.544574195,33.66969117,41.27,44.49,15250000,9.702533484,471.6157205,58319,2.774688938,4.194384716
2020,6.674332952,37.93558518,0.613072592,100.8706066,61.24075286,3.284774448,7.734506954,52.03649004,8.216287902,49.25754014,45.72,43.13,46020000,9.821300882,605.8530511,84773,2.710156396,4.997005294
2020,6.974408861,36.49749995,0.511706025,104.5055715,60.46889134,3.318830063,7.54423754,44.82729799,5.487180559,45.71327079,39.24,45.12,21940000,9.746248776,598.8571429,51367,2.337267652,4.036183273
2020,5.921811342,29.20773891,0.65659204,91.3016296,63.76880545,3.973840291,8.309703437,49.65807019,10.1764315,44.49160718,42.9,46.3,42610000,9.826336493,511.1111111,104807,3.168981984,5.910046414
2020,5.128672194,34.3624218,0.587329528,91.35364682,56.22295231,4.388120474,7.995755415,37.56857269,7.945170345,45.03070632,41.17,46.43,37500000,9.795740859,510.5839416,70496,3.375952956,4.997630279
2020,7.82148837,23.59717906,0.66785683,88.1995686,58.18024509,3.218798802,7.793016814,32.146027,6.50955295,48.95127762,38.63,50.02,25030000,9.771783062,439.3223819,53581,2.734440451,5.539588107
2020,6.258677465,30.74073566,0.583863597,89.23561892,54.27119821,3.844161656,7.815336345,26.32271286,6.16319805,43.63117739,33.03,54.37,35090000,9.966692372,519.1176471,52550,2.782291031,5.219673682
2020,6.171010214,25.2655422,0.644389712,79.4591453,47.17638483,2.978831221,7.619737838,31.78898127,6.002787523,47.68587495,28.59,55.86,16720000,9.391853269,540.9693166,36365,2.826754068,6.113008257
2020,6.378688274,29.38146408,0.601403702,86.29116964,46.95003601,3.928441253,7.93940683,19.77342945,10.01853759,36.34603502,38.69,49.4,16800000,9.556975081,814.1552511,43913,2.70473238,5.658485141
2020,6.173322005,26.46758126,0.619525878,82.97328226,52.16194969,3.890173447,8.030678672,29.71236468,5.833181901,41.88364788,31.05,51.18,22510000,9.555248356,743.8709677,34293,2.448381356,5.239109502
2020,6.58558272,32.46924018,0.581833847,90.49380903,64.3746325,4.257154977,8.277905819,25.33152232,6.844908318,35.45769739,50.15,42.64,23430000,10.02730567,823.4567901,85911,3.069495386,6.197680932
2020,6.9299071,23.98455845,0.617475506,78.2193738,50.72161344,133.0182005,7.26855897,23.81686633,6.254694975,38.65101016,28.20569892,56.43170217,1976225,9.327412044,394.8113208,26691,2.649807785,6.336951214
2020,6.33847632,32.8489603,0.585237547,89.53812543,50.43449882,4.044845412,7.921619861,21.03031321,8.543958351,34.55789739,42.8,39.94,18530000,9.842569138,597.4226804,47784,2.881946139,5.307713957
2020,6.894344017,26.27594021,0.637749191,85.5118669,46.94012504,3.084965159,7.762535373,25.61341686,6.97761681,46.13841034,31.97,49.34,21080000,9.704444975,596.8531469,38013,2.72901329,5.52910645
2020,6.048711084,32.06947338,0.552967251,94.92628826,60.65956679,4.509853843,8.520941329,24.7826087,10.34575569,41.93167702,40.55,47.95,40020000,9.808407346,502.2058824,78868,2.712630955,5.357169014
2020,5.991781383,24.69630231,0.654014609,81.61106547,51.64838859,4.028864074,7.712141609,32.98297346,9.535812803,38.37629601,26.94,56.31,5560000,9.353409882,816.8965517,36708,2.642668852,4.659772041
2020,7.215898084,31.18464406,0.595205224,91.63545552,82.60421019,6.477206544,8.380522731,19.74044876,10.58823529,38.71922377,39.03,57.48,121430000,10.45605858,1038.117871,123297,3.262866302,6.689249132
2020,6.303792679,26.90432653,0.647014386,89.73697835,71.25951063,3.936822548,7.92468728,29.56586573,8.757244044,48.96126343,46.27,45.49,31060000,10.05363882,1014.761905,79581,2.829295741,5.656541638
2020,6.1066713,27.73233146,0.317439171,89.59622925,54.44398464,3.921352226,7.948220264,27.37296261,9.731543624,27.9542186,16.27,55.29,5100000,9.409600983,535.5905512,27230,3.522030092,4.688734789
2020,5.685209213,24.52998847,0.558808155,87.52833357,79.67529041,4.677902032,7.846280788,32.50043991,16.34699982,26.95759282,25.74,61.69,5090000,9.47216603,227.6785714,44021,4.085202706,8.704290599
2020,5.847267219,31.95710549,0.472718271,90.86271625,63.51016209,5.6853013,8.070646867,39.9861837,9.563284676,37.57734126,35.17,51,14530000,9.682529112,521.8089272,35588,3.882205903,7.41477043
2020,7.230983071,34.48439944,0.434402578,97.03943811,57.70350776,4.7102489,7.940883721,52.27635075,7.971656333,42.07263065,28.14,60.23,4300000,9.651944527,511.1801242,37171,3.322289129,6.17211504
2020,6.140641196,36.22567312,0.391260611,96.71093732,51.56675941,5.961312226,8.095697294,42.52622183,8.489176523,39.41977237,19.54,45.73,5270000,9.67344526,612.1835443,24586,3.328313311,6.26593554
2020,5.928701267,33.4596021,0.32996254,91.47008339,46.88698683,4.01936099,7.807124271,34.18487025,6.56062161,37.10599619,18.33,52.46,7530000,9.529957063,517.2721042,27487,3.110527591,5.213063151
2020,6.205137681,28.56592172,0.50961567,90.15023405,59.89512801,4.261151356,7.901094583,37.77904572,14.10027815,37.92882105,32.04,56.07,7490000,9.583488879,299.3534483,35113,3.678576513,5.844003192
2020,6.450851813,21.49792193,0.569707357,84.15733986,77.00382462,5.200428387,8.507539306,31.53049482,16.22554661,27.36124635,33.24992392,57.63207148,3047500,9.516721522,308.1157775,35296,3.388646148,4.475066945
2020,5.700707952,39.04270922,0.370698343,93.0348867,65.94387325,7.641595071,8.350941142,42.51315176,7.03336219,45.39655058,41.55,50.41,66380000,9.719324301,819.5950469,77634,3.520385013,6.500122534
2020,4.195288858,36.38534234,0.438621408,113.4113644,77.07015432,8.324953626,8.582203343,24.57071222,26.56773855,60.73000787,46.33,51.57,78050000,10.38480197,500.1746916,147939,2.919220685,4.520548127
2020,5.880065154,39.62647877,0.483142632,111.3443096,65.67322106,4.107078805,7.676423232,30.0772778,5.453664905,52.31306984,40.52,49.29,40250000,9.889895599,434.1772152,87507,3.211426991,4.333846184
2020,5.710951057,40.26841967,0.471076586,112.1673112,61.52084203,6.507363847,8.127332571,42.79664093,7.901551269,55.0252898,41.87,46.35,32770000,9.864590787,978.9473684,71303,2.913013985,4.064043693
2020,3.490780917,34.555833,0.451178009,109.9220967,86.80101367,10.29302677,8.11329449,16.35603553,42.26034953,55.39975614,35.19,62.81,148180000,10.29623885,1047.6353,159322,4.060577465,6.168217175
2020,4.363240813,31.25065919,0.445412314,110.9208949,70.44375721,5.746850619,8.068958574,41.98490762,10.13583138,54.41894353,47.49,47.94,100360000,10.17126024,602.4358974,129900,2.895827226,5.030262203
2020,2.298009548,32.02686692,0.28944619,113.6528313,81.7238695,10.21374838,8.70209342,19.68344083,68.74292593,70.140673,46.53,52.49,201700000,10.5337748,655.1897959,158466,2.916868197,4.989778214
2020,5.43698148,42.75645148,0.484586548,113.2614458,62.24250891,4.85291829,7.702763882,34.78449457,5.241530454,47.31303077,41.91,47.64,32620000,9.876424633,644.7284345,65503,2.954759865,6.173248042
2020,5.239896774,36.01389592,0.474475807,112.627516,68.05541706,5.508042201,7.725970338,28.10409953,18.27806078,56.54780469,47.83,46.4,53130000,10.11111129,505.1383399,117542,3.108739171,4.904535183
2020,2.856148461,34.09671268,0.394023338,114.0630823,82.79410651,8.663343009,8.823200034,21.00603143,41.67335175,61.87717265,46.49,52.47,123700000,10.48430555,521.1072664,165851,3.354401924,5.746076693
2020,5.400519998,48.82798425,0.526530907,115.2623032,65.63216455,3.603123993,7.493928452,37.88257888,7.169423444,53.06806962,40.05,50.12,73200000,9.96312345,781.3432836,80673,3.284972462,4.582668688
2020,5.475792868,33.9908511,0.517913757,111.634604,64.11168188,3.272378885,7.431356564,45.65902081,7.971675572,50.14987619,39.96,48.93,59530000,10.0719637,618.241966,88731,3.154719881,4.673879882
2020,5.503886073,37.17001239,0.481012843,111.6775914,71.03175865,5.988978668,7.585352173,27.70789855,8.879989471,60.47906443,46.06,48.86,60480000,10.11912299,755.0834598,132784,2.895523638,4.146237212
2020,4.510129364,36.79708189,0.47502504,111.6997363,79.45466914,6.923836135,8.338143025,25.20246903,16.55649433,55.11097492,47.13,49.31,42200000,10.25421484,488.826087,131580,2.792471261,3.886409807
2020,5.799456175,23.90287884,0.667787037,92.92031071,56.95638511,3.444413096,7.496167467,33.87716498,8.116096235,58.4500798,37.44,48.44,15730000,9.763363044,813.5826772,43305,2.521808554,3.957546421
2020,6.107996433,21.65401971,0.687266132,95.58496779,55.31450676,3.928727801,7.77376934,28.23343465,6.871732523,58.14103343,38.11,50.51,36450000,9.47547004,630.6998557,40754,2.101668961,4.03778634
2020,6.050313795,25.16539156,0.663978121,93.19402585,52.34949351,3.565859076,7.467844459,40.26809186,6.085294054,58.6130483,44.28,44.88,21680000,9.710570057,506.6115702,48307,2.063691383,4.12850154
2020,6.049321451,24.61366886,0.670916565,91.8223385,65.01554375,2.886698412,7.241619657,41.86511717,8.925509621,57.15374357,43.16,49.74,9570000,9.867704922,971.6666667,59134,2.366923845,5.126687869
2020,5.4249735,28.13404457,0.585216538,96.12667258,61.17545991,5.232313346,7.719668329,35.09716638,8.709075244,56.8662646,47.33,45.6,32410000,9.743964132,471.6027875,70340,2.442896904,4.353651824
2020,5.722698388,30.85963892,0.437357538,97.06824376,78.07765843,6.664532352,7.963022415,29.85301735,12.7039627,57.10955711,46.59,49.32,57460000,9.948508718,762.6229508,92697,2.854832936,6.202551012
2020,6.610735673,25.71689917,0.641953546,87.88283935,67.80643892,5.48817533,8.132997555,41.92914873,10.34821361,52.38311051,43.61,48.49,9630000,9.944197541,604.2372881,53302,2.722177742,4.593294012
2020,5.460311275,25.19994844,0.632849619,94.24801477,54.32138649,4.215492612,7.726978417,32.03411486,8.928601059,55.98752219,38.19,50.53,26240000,9.673319386,868.4375,40430,2.021386861,4.57827717
2020,5.775956296,28.80674298,0.584548488,90.69093553,73.59182835,3.240667847,7.263947531,38.35822499,7.703878801,56.86042764,45.95,47.15,10010000,9.940156937,577.9220779,83583,2.337631882,4.541375918
2020,5.258757377,27.65778724,0.608840232,93.01494333,56.34604455,3.184770775,7.778972354,41.62843347,7.174483601,62.82932302,40.79,47.63,27900000,9.77497213,534.7338936,55452,2.269504056,4.341712027
2020,6.183903032,26.18596884,0.607774652,94.38370552,64.40757115,2.895456847,8.026098936,41.38116785,7.153630683,62.55117432,51.17,41.4,9830000,9.845487608,612.5,84139,2.222274205,4.742584405
2020,5.836487871,34.59336025,0.495945334,94.20308622,74.56883019,2.975471839,8.207892368,40.64821067,10.44604202,47.96441196,40.6,53.02,17390000,9.855609472,289.4047619,52020,2.124875052,5.629445367
2020,7.84444665,28.54159935,0.555362275,89.25045766,79.44281299,5.612417092,8.11701467,36.60451423,16.95562098,41.59851706,47.28,46.05,8100000,9.81662162,220.9039548,60210,2.884576227,7.815127698
2020,7.131271451,31.54581673,0.429353334,101.5125133,49.95960467,4.651955462,7.834304705,44.23468399,8.360798759,40.4056805,27.85,47.95,8760000,9.626349694,711.6412214,30371,2.820537187,5.53734488
2020,6.630585555,33.13459891,0.400857804,99.49839506,82.35007452,3.717858832,7.919590743,36.76347681,13.82574175,45.18178019,40.04,53.43,70300000,9.978502256,282.6846704,94685,3.126918841,6.095330895
2020,7.177526878,28.89167431,0.537025482,90.21377905,68.88348574,3.675225599,7.803321164,36.91373349,18.40145403,42.33974643,24.26,55.97,7790000,9.822223266,347.7366255,35389,2.855920849,6.17472935
2020,7.475976603,30.23413197,0.540583504,92.64877324,78.29310852,3.501986366,7.859019539,40.78667913,11.88514145,35.4005607,46.98,45.89,8280000,9.729907676,419.6428571,44137,2.808680908,5.489499144
2020,7.806868003,33.37748452,0.388364577,102.0892985,61.65448497,4.26955726,8.321828788,43.77645081,7.983071482,35.78758189,25.74,51.49,5050000,9.691716588,495.7142857,30541,2.781555048,6.320722646
